account_number,customer_cif,customer_branch_ifsc,account_category,account_type,account_status,account_opening_date,inoperative_status_date,credit_summation_period,debit_summation_period
57629457501763,605509455902,BKID049753,Recurring Deposit,Basic,Active,10-07-2020,,5228231.41,4977922.24
279990355797,983095989774,ICIC031012,Savings,BSBD,Active,07-08-2020,,1375410.58,2825761.39
17683379582,290450842124,IOBA047039,Fixed Deposit,BSBD,Active,06-01-2017,,1904300.23,3074374.29
15061601216382,628278406242,BARB023122,Recurring Deposit,Premium,Active,14-04-2024,,1647370.62,7736537.47
8299205895244,628278406242,BARB023122,Savings,Premium,Active,03-11-2024,,4730805.73,5023043.6
726924470236,338903624978,ICIC023264,Current,Regular,Closed,17-07-2024,,0.0,0.0
657209157219,338903624978,ICIC023264,Salary,Premium,Closed,06-05-2024,,0.0,0.0
600612412475,356319217762,CNRB099059,Savings,Regular,Active,08-07-2024,,2274426.39,2943115.0
7634664135931969,558354587990,PUNB075051,Savings,Regular,Active,21-09-2024,,1410971.85,1033019.39
465736657402,816321047419,ICIC029565,Savings,Regular,Active,16-05-2022,,2606376.52,12116605.79
122674254819,435200529552,ICIC047523,Salary,Regular,Active,16-11-2024,,5368271.43,5488910.43
321180271188,435200529552,ICIC047523,Salary,Basic,Active,31-08-2023,,1982712.25,4209409.31
9266980670567,864331152235,UTIB089226,Fixed Deposit,Corporate,Active,04-10-2021,,5666893.36,5111558.27
9286386068957,913854106441,UTIB019623,Savings,Basic,Active,14-09-2024,,260884.85,1341228.99
375773881417,365494828085,ICIC015433,Savings,Regular,Active,16-07-2024,,4041510.43,3705831.46
794263978137,917892609133,ICIC077719,Salary,Regular,Active,05-03-2020,,720529.41,742923.31
722369508137,917892609133,ICIC077719,Recurring Deposit,Basic,Active,01-03-2023,,6240005.48,6971113.24
52311586613,465352565022,BARB022424,Savings,Premium,Active,16-03-2017,,6124860.29,6172027.95
585677350491,808398895824,BKID041864,Current,Regular,Active,11-11-2023,,12203358.43,15654336.24
87636569793622,539909900673,CNRB029409,Savings,BSBD,Active,07-02-2024,,3100252.3,3493517.2
80567562653368,539909900673,CNRB029409,Salary,Regular,Active,21-12-2023,,6810625.58,7181482.04
29112136981,657166740112,SBIN042773,Salary,Premium,Active,16-08-2023,,1296925.55,2568548.05
36673166458,548909588077,IOBA042167,Savings,Basic,Active,10-06-2021,,2950841.86,3213696.82
99032315510772,964640752977,CNRB033592,Fixed Deposit,BSBD,Active,22-11-2023,,4738330.89,4422827.27
55964100650,964640752977,CNRB033592,Salary,Basic,Active,27-06-2022,,322788.42,4228236.21
1252412090924,788708615883,BARB087635,Savings,Regular,Dormant,04-05-2021,11-12-2022,228717.27,38250.57
97712066537437,368059974466,IOBA076896,Salary,Basic,Active,21-10-2024,,2232951.19,7338567.94
17767613703058,423304412549,BARB061980,Salary,Regular,Active,24-11-2020,,7388002.4,5891372.5
74044722835806,533440823219,KKBK073357,Current,Premium,Active,16-10-2024,,9805489.96,9846438.44
88797783614,607918002988,BKID097699,Recurring Deposit,Basic,Active,15-09-2022,,564309.5,8734892.93
706488756948,922488421998,ICIC053805,Salary,Basic,Active,17-07-2022,,3898627.12,4107380.95
332302150591,927441510981,IOBA055443,Savings,Basic,Active,15-03-2020,,2021702.24,2025068.48
62516760345,927441510981,IOBA055443,Savings,Premium,Active,15-01-2021,,1653799.75,1500492.72
50358784392638,240217203222,KKBK018628,Recurring Deposit,Basic,Active,25-12-2023,,1141937.65,2564267.84
4677836450179,119916912457,BARB069012,Salary,Basic,Active,26-01-2021,,1044446.05,1431700.49
7741921090647,119916912457,BARB069012,Savings,Regular,Active,16-09-2021,,1516034.22,4169317.03
416407923968,319363396965,KKBK018830,Fixed Deposit,Basic,Active,28-06-2024,,4289449.68,4987215.38
665671150367,924837694950,ICIC045928,Savings,BSBD,Active,16-02-2017,,4593388.92,3860214.52
946271738100,924837694950,ICIC045928,Salary,Premium,Active,01-04-2018,,4012189.12,3940456.41
8211590391721,159836551300,IOBA021009,Current,Corporate,Active,12-02-2024,,6425138.05,16951258.39
42552310300509,626943657822,HDFC055439,Fixed Deposit,Regular,Active,01-07-2018,,772687.43,1035173.81
33250996644938,626943657822,HDFC055439,NRO,Premium,Frozen,23-02-2023,,0.0,0.0
3216829692670,978002858791,BARB029872,Savings,BSBD,Active,05-03-2023,,1002416.11,1167315.93
258702901263,586053786083,ICIC070290,Salary,Basic,Active,24-09-2022,,2085518.51,2532717.84
744991569792,586053786083,ICIC070290,Savings,BSBD,Active,22-12-2024,,1384550.96,2753203.2
34508300014462,871026094420,IOBA088649,Salary,Basic,Active,04-04-2024,,1079632.01,2396813.52
258726040754,871026094420,IOBA088649,Savings,BSBD,Active,11-12-2022,,1572343.02,1922786.6
18451635742,254588037839,BARB016198,Fixed Deposit,Basic,Dormant,01-05-2021,20-04-2024,95125.25,4253.4
480935822306,254588037839,BARB016198,Salary,Premium,Active,11-10-2020,,3278934.01,3382779.21
47062898190748,180417477406,BKID043143,Recurring Deposit,Basic,Active,16-09-2024,,2412487.54,9515758.71
6225479324835,180417477406,BKID043143,Salary,Basic,Active,10-07-2023,,177727.3,534057.59
261702943080,803584464187,BKID019082,Savings,Premium,Active,18-07-2019,,1358470.87,5677018.48
91069269467,803584464187,BKID019082,Current,BSBD,Active,08-11-2016,,592397.1,1016544.77
48080962305,474028987859,SBIN032073,Savings,BSBD,Active,05-09-2024,,959292.21,1561517.59
88620126555,448646137880,SBIN073489,Salary,BSBD,Active,10-07-2024,,191643.16,1039839.16
1057712941919146,935573623829,PUNB084908,Current,Regular,Active,16-06-2020,,1448275.82,2084677.41
1884476111435624,935573623829,PUNB084908,Salary,Basic,Active,08-09-2018,,944643.44,5564922.67
54248262491186,182806769729,KKBK073180,Salary,BSBD,Active,09-11-2023,,1871798.44,4152980.22
89709483713952,182806769729,KKBK073180,Recurring Deposit,Regular,Active,10-02-2024,,1434394.84,3494385.03
34725800033,910140549123,SBIN048191,Savings,Basic,Active,19-08-2024,,7353409.69,6066052.2
15930005655,910140549123,SBIN048191,Savings,Premium,Active,23-09-2023,,2805855.81,2772087.9
97656372388640,795887907632,HDFC048623,Recurring Deposit,Regular,Active,09-12-2022,,256556.37,7616427.61
48298262891112,795887907632,HDFC048623,Salary,Regular,Active,11-06-2018,,1353384.41,2299625.05
4988965037140217,261274689507,PUNB092604,Current,Regular,Active,29-04-2019,,8696148.29,9558091.37
545586609477,647116180200,IOBA085647,Fixed Deposit,Premium,Active,23-08-2020,,11876061.29,11540979.42
8287691862092,647116180200,IOBA085647,Fixed Deposit,Basic,Active,02-12-2023,,2079166.22,2898899.32
85476399967,105899845530,SBIN048187,Savings,Basic,Active,02-07-2024,,752313.65,11981318.45
27000834554,105899845530,SBIN048187,Fixed Deposit,Regular,Active,08-04-2024,,5434564.78,6972091.44
939151195523,841199309488,IOBA051262,Salary,Regular,Active,13-04-2019,,5038183.25,4737069.99
468755038349,841199309488,IOBA051262,Recurring Deposit,Basic,Active,15-05-2021,,1288258.3,4672528.68
537118378579,639792136518,ICIC015156,Recurring Deposit,Basic,Active,20-11-2020,,11038754.45,10540237.18
9277745280777,555019332983,CNRB072356,Salary,Premium,Active,10-07-2022,,630930.75,1647080.92
7617188155334,555019332983,CNRB072356,Savings,BSBD,Active,16-06-2023,,6693041.7,6562740.41
2035689201468,874156815765,KKBK078733,Current,Corporate,Active,27-06-2022,,525737.8,1504165.45
30125142803873,874156815765,KKBK078733,Fixed Deposit,Regular,Active,01-01-2021,,473818.35,5731668.32
9199755367292,680579718569,UTIB043085,Fixed Deposit,Premium,Active,24-05-2022,,4207326.72,3766584.96
310793187062,580525635350,CNRB042354,Recurring Deposit,Premium,Active,05-04-2024,,1367906.13,8968974.9
930874204602,555274550166,ICIC010772,Savings,BSBD,Dormant,30-09-2019,05-11-2022,4592.12,48236.75
2029179190520,983025076350,CNRB024536,Salary,Premium,Active,30-03-2019,,373345.62,9184355.53
10763640510,257600578973,CNRB078078,Current,Premium,Active,30-08-2023,,887091.8,2214922.16
6196471497485715,592987894203,PUNB053487,Salary,Premium,Closed,03-04-2022,,0.0,0.0
7401735826616047,592987894203,PUNB053487,Fixed Deposit,Premium,Active,05-07-2021,,305578.93,2003722.94
59993921628,189152552108,SBIN010907,NRO,Premium,Active,23-09-2024,,286347.92,876234.9
38879329109,189152552108,SBIN010907,Savings,Premium,Active,20-04-2024,,851707.53,976442.55
888876570415,853184989836,KKBK083486,Salary,Regular,Active,08-06-2022,,1235113.14,1054830.13
9245628364463,167818188742,UTIB030900,Current,Corporate,Dormant,11-01-2018,16-06-2021,199167.17,38140.79
9170090131691,167818188742,UTIB030900,Fixed Deposit,Corporate,Active,19-05-2016,,7595439.99,4108746.18
6099376713353,778504528192,IOBA097840,Salary,Regular,Active,04-02-2018,,7367520.47,10227122.8
19502725420713,400708641630,BARB055470,NRE,Premium,Active,20-11-2024,,912995.59,4108938.5
81009180085387,400708641630,BARB055470,NRO,Regular,Active,13-08-2024,,1464274.86,3804115.78
675659844468,501885531547,IOBA034717,Fixed Deposit,BSBD,Active,20-01-2021,,1389056.97,2986839.92
55054491786335,501885531547,IOBA034717,Savings,Basic,Active,09-08-2024,,406911.47,1429129.07
9242483822920,628292074099,UTIB020619,Salary,Basic,Active,25-11-2024,,961730.84,3022857.58
9144199201724,628292074099,UTIB020619,Savings,Premium,Active,02-01-2023,,470736.67,249773.67
3513824233159676,939928279648,PUNB011879,Salary,Regular,Active,06-11-2023,,2149883.13,9554816.5
48153381789560,190690410408,HDFC056980,Savings,BSBD,Active,25-04-2022,,4961269.06,5307210.72
37074271370182,190690410408,HDFC056980,Salary,BSBD,Closed,13-10-2024,,0.0,0.0
9103196403310,771477952885,UTIB055125,Salary,Regular,Active,13-06-2024,,1493894.04,2787748.49
1909549997337,505590527430,BKID038215,Fixed Deposit,BSBD,Active,01-11-2024,,1524266.7,2811351.44
38623262440,505590527430,BKID038215,Current,Basic,Active,15-12-2022,,2370251.2,2014108.78
61095121844,636764856162,BKID096892,Fixed Deposit,Corporate,Active,26-12-2022,,4328315.46,19413515.31
3701823929756,636764856162,BKID096892,Fixed Deposit,Regular,Active,04-03-2024,,242214.82,1520419.58
928329049655,155224950137,ICIC030446,Salary,Premium,Dormant,25-11-2020,15-02-2024,148114.55,182095.87
771774314903,155224950137,ICIC030446,Salary,BSBD,Active,29-04-2021,,342441.34,7258182.6
64233847362898,365016813780,HDFC040347,Savings,BSBD,Dormant,05-08-2018,31-03-2020,0.0,0.0
7230796619501271,891795992351,PUNB025510,Savings,Regular,Active,24-07-2021,,9937390.36,4105879.24
6336561165740901,891795992351,PUNB025510,Salary,BSBD,Active,26-12-2017,,11212203.64,3185101.99
2868419984149,434383551558,IOBA085833,Fixed Deposit,BSBD,Active,30-09-2024,,1843409.25,2157107.44
6402621380793,434383551558,IOBA085833,Savings,Premium,Active,23-07-2024,,481141.24,692219.92
9121165795687,235997631395,UTIB085707,NRE,Premium,Active,18-05-2018,,5132644.92,4687971.81
9188124826750,235997631395,UTIB085707,NRE,Regular,Active,14-09-2023,,885817.52,1525692.8
58677229424,763560979619,KKBK018540,Savings,Premium,Active,27-05-2023,,1269258.79,1189475.6
487638636833,721996117997,IOBA055233,Current,Premium,Active,14-01-2024,,5220384.89,5091930.83
86406995791131,721996117997,IOBA055233,Savings,Premium,Active,22-06-2024,,4368637.03,3799205.92
983236114823,451790668466,ICIC055104,Savings,Regular,Active,21-12-2024,,3777731.94,3897581.22
121810494008,451790668466,ICIC055104,Fixed Deposit,Premium,Frozen,26-08-2024,,0.0,0.0
4928736031908962,535132952580,PUNB072973,Fixed Deposit,Regular,Active,05-07-2020,,7622187.36,7311189.42
442987554089,400188379964,ICIC052108,Fixed Deposit,Corporate,Active,13-07-2023,,12330832.84,8368267.1
7418732061422732,792532708803,PUNB051575,Savings,BSBD,Active,25-06-2022,,2307585.36,3182011.17
4984492251125670,792532708803,PUNB051575,Current,Basic,Active,31-01-2024,,1205674.04,8466070.11
327622496918,343161658515,CNRB057249,Salary,Basic,Active,04-03-2023,,2427003.79,1748768.86
8852070265834,343161658515,CNRB057249,Savings,BSBD,Active,10-02-2023,,1532331.7,1070951.6
9659467377596374,918740750144,PUNB011828,Current,Corporate,Frozen,19-01-2019,,0.0,0.0
2079808024196839,918740750144,PUNB011828,Current,Corporate,Active,27-05-2018,,6504682.82,7403104.0
44457981621059,993460130324,HDFC059875,Current,BSBD,Active,28-06-2024,,4773821.68,4239476.04
9169723775373,241021030678,UTIB056710,Salary,BSBD,Active,10-07-2024,,849886.63,7178577.21
9169456203961,241021030678,UTIB056710,Savings,Premium,Active,14-08-2020,,8282855.41,8581191.12
84739573459,691792635816,IOBA089501,Savings,Basic,Active,13-04-2018,,992735.51,1710277.63
92863019321727,691792635816,IOBA089501,Recurring Deposit,Regular,Active,18-05-2020,,51423.63,4258152.82
277728925960,615197430243,ICIC067865,Savings,Basic,Active,15-09-2022,,1054667.44,1704212.31
8595983475698,515315560937,IOBA024323,Current,Regular,Active,03-10-2018,,781936.99,14951948.93
7234235264365,515315560937,IOBA024323,Current,Corporate,Dormant,02-09-2015,07-09-2023,0.0,0.0
913359980463,331583885233,IOBA076163,Salary,BSBD,Active,04-09-2024,,3462159.98,4032265.62
32933071197,702482340980,SBIN088386,Savings,Premium,Active,04-09-2019,,1658224.01,1857332.53
490081953614,290467882249,BKID082544,Savings,BSBD,Active,12-10-2023,,6914409.35,7330462.45
83639444644,290467882249,BKID082544,Savings,Regular,Active,14-03-2023,,5922714.04,6539201.47
9953897697069030,250159056878,PUNB014191,Savings,Regular,Active,15-12-2021,,1815154.89,2666357.5
259109402901,753909899293,CNRB082966,Salary,Basic,Active,24-09-2023,,1921340.1,10428592.09
371630778649,753909899293,CNRB082966,Savings,Premium,Active,08-05-2022,,1130647.92,4344748.86
647654870570,792194065348,CNRB040020,Current,Regular,Active,30-10-2024,,7662697.17,7835046.78
9801984641630,792194065348,CNRB040020,Savings,Premium,Closed,27-12-2024,,0.0,0.0
7995397833424,644968091589,CNRB092439,Savings,Regular,Active,16-05-2022,,1467007.93,7853093.56
9144794605266,142728882553,UTIB098301,Recurring Deposit,Premium,Active,27-10-2018,,762159.17,2104603.99
9105324909748,142728882553,UTIB098301,Fixed Deposit,Premium,Active,06-12-2023,,3241331.98,4146917.4
1907361918263,118332343013,CNRB062753,Salary,BSBD,Active,02-10-2024,,6686926.69,6361352.43
58034778934592,477075991529,HDFC076940,NRO,Regular,Active,19-01-2022,,1897657.76,783886.57
459881552128,849130583254,KKBK036453,Recurring Deposit,Regular,Active,02-06-2023,,304988.82,3575568.76
3044786219407,849130583254,KKBK036453,Savings,BSBD,Active,23-08-2021,,602077.39,1072954.34
31841163321,366532528291,CNRB018391,Fixed Deposit,Regular,Frozen,25-01-2024,,0.0,0.0
9284764797346,657691350981,UTIB046297,Savings,Premium,Active,01-12-2022,,405873.21,4825728.0
6977570332662218,942654278897,PUNB018786,Recurring Deposit,Premium,Active,14-05-2024,,207190.4,10576358.49
9739988164469,137461717786,BARB060843,Recurring Deposit,Regular,Active,26-01-2022,,6157111.79,5323389.76
925261218357,316826758566,ICIC080829,Savings,Regular,Dormant,27-01-2023,18-05-2024,96657.33,4095.15
4319228383956,536268203769,IOBA087804,Fixed Deposit,Premium,Active,01-12-2019,,60153.78,1611790.09
9180265718540,375058857639,UTIB038193,Current,Basic,Active,07-10-2019,,8662660.41,9146019.33
9263800716597,375058857639,UTIB038193,Savings,BSBD,Active,04-01-2023,,2428746.68,3532812.05
18993117205829,581760485653,BARB020795,Salary,Basic,Active,11-10-2018,,5281170.73,5806504.04
5337189134395,581760485653,BARB020795,Current,Basic,Active,11-11-2019,,142172.36,808188.92
537940091806,142910057501,ICIC054145,Fixed Deposit,Corporate,Dormant,08-09-2023,27-07-2024,1800.67,0.0
6058791658452231,401541530801,PUNB013237,Savings,Premium,Active,07-11-2024,,1282430.95,2732211.15
3270369944522326,401541530801,PUNB013237,Current,Premium,Active,02-01-2022,,969141.47,1143044.36
7847392267064,121856857386,BARB083054,Fixed Deposit,Premium,Active,05-11-2020,,1071053.14,2330772.15
3086060919861,121856857386,BARB083054,Savings,BSBD,Active,22-11-2021,,3995611.41,3770658.73
887203508963,888284461851,BARB073708,Fixed Deposit,Regular,Active,29-11-2018,,16623150.99,13648418.99
18442585184,284857525788,BARB047098,Current,Basic,Active,05-05-2016,,3907932.15,4020067.3
37426743272629,692418938529,HDFC058743,Recurring Deposit,Regular,Active,03-05-2024,,2180813.21,12877695.83
9286954935884,698631921232,UTIB098092,NRE,Regular,Active,10-11-2024,,1261889.56,1393478.49
98813780412,845243898070,BARB037869,Salary,BSBD,Active,02-09-2024,,9333231.5,9003049.46
1970633344494,845243898070,BARB037869,Salary,BSBD,Active,03-11-2023,,585612.38,1894032.94
98358163174,304840286300,BKID079303,Current,BSBD,Active,09-02-2023,,1691574.93,7156101.99
68804961154583,304840286300,BKID079303,Fixed Deposit,Regular,Active,12-11-2024,,8252343.47,8125169.76
49504765790239,975269626141,HDFC067547,Current,Regular,Dormant,19-10-2022,11-03-2024,316.26,0.0
85669753228296,975269626141,HDFC067547,Savings,Basic,Active,22-06-2020,,2175143.42,3551492.58
63200248983,904585088091,IOBA038171,Salary,Premium,Active,08-09-2018,,5712938.25,5437642.74
474122221873,627456120674,IOBA058115,Savings,Premium,Dormant,13-12-2024,13-12-2024,113994.81,172382.79
99341703523944,627456120674,IOBA058115,Savings,Basic,Active,17-10-2022,,8023232.9,8464195.98
17794753931321,583935267905,HDFC092964,Savings,Premium,Active,07-11-2024,,799110.52,968835.19
7557534900914490,298920514044,PUNB046049,Salary,Regular,Active,28-06-2023,,5987210.72,6169474.39
38400373653756,632858451025,BKID052442,Savings,Basic,Active,17-01-2020,,1880064.92,17772907.36
402499544918,632858451025,BKID052442,Savings,BSBD,Active,19-12-2024,,1986780.91,2081849.84
29284482018,578607970659,SBIN066108,Savings,Premium,Dormant,14-07-2024,08-09-2024,0.0,109057.12
59184900296,578607970659,SBIN066108,Salary,Regular,Active,03-10-2024,,1316185.98,7396727.11
25275401467,823971095111,SBIN044742,Current,BSBD,Active,01-12-2022,,1827329.16,12629948.44
43551104433,823971095111,SBIN044742,Savings,BSBD,Dormant,09-03-2023,14-10-2024,9500.41,4716.02
43268249326,348277208760,BARB047932,Fixed Deposit,Regular,Closed,06-04-2024,,0.0,0.0
51415218449,348277208760,BARB047932,Savings,Premium,Active,15-07-2024,,549415.23,413678.68
52675604431,252090582082,SBIN023995,Savings,BSBD,Active,29-09-2023,,4080928.34,3911438.84
537026551496,327892406120,KKBK091824,Salary,Regular,Closed,24-06-2023,,0.0,0.0
4241698839576,327892406120,KKBK091824,Current,BSBD,Active,16-11-2024,,3821223.46,3758199.9
241085077871,468383216911,ICIC098055,Current,Basic,Active,19-02-2019,,157887.82,7889705.85
9462130403706,739976346010,BKID025553,Recurring Deposit,Regular,Active,02-05-2024,,572105.83,1071348.76
8227544986245527,798765007395,PUNB047015,Savings,Premium,Active,03-11-2021,,733672.01,4281328.31
8343537223511279,798765007395,PUNB047015,Recurring Deposit,Basic,Active,14-11-2020,,802605.07,1706437.16
71212212809,360076285626,SBIN055783,Recurring Deposit,Regular,Active,28-02-2024,,7353243.27,8043778.47
37219330061,360076285626,SBIN055783,Salary,BSBD,Active,15-12-2024,,454736.69,16484332.5
